tradeDate,symbol,adjClose,volume
2025-07-28,0011.HK,102.4566,4742199
2025-07-28,0012.HK,26.1253,1667345
2025-07-28,0016.HK,83.9133,3222831
2025-07-28,0017.HK,23.6029,4034575
2025-07-28,0019.HK,63.7672,2724592
2025-07-28,0023.HK,21.0797,2740885
2025-07-28,0027.HK,49.9121,9809234
2025-07-28,0066.HK,13.1307,4031457
2025-07-28,0083.HK,17.3631,3038351
2025-07-28,0101.HK,10.0782,8306269
2025-07-28,0175.HK,10.0621,27518187
2025-07-28,0241.HK,5.2284,22353893
2025-07-28,0267.HK,37.9550,9345245
2025-07-28,0285.HK,30.1526,3123575
2025-07-28,0288.HK,5.1963,16865048
2025-07-28,0291.HK,40.8350,7757213
2025-07-28,0386.HK,4.2534,25605895
2025-07-28,0388.HK,290.1380,6911490
2025-07-28,0669.HK,74.2216,1515267
2025-07-28,0688.HK,19.9431,10718345
2025-07-28,0700.HK,402.9458,21055880
2025-07-28,0762.HK,5.8359,13696880
2025-07-28,0823.HK,49.1049,2325997
2025-07-28,0857.HK,4.9918,31814805
2025-07-28,0868.HK,10.5162,4220874
2025-07-28,0883.HK,12.0466,18449490
2025-07-28,0939.HK,6.6085,209907511
2025-07-28,0941.HK,68.8123,13280197
2025-07-28,0960.HK,10.2155,7708238
2025-07-28,0968.HK,6.7135,7333926
2025-07-28,1038.HK,49.9055,2465000
2025-07-28,1044.HK,39.3217,2412939
2025-07-28,1088.HK,25.6495,9798315
2025-07-28,1109.HK,33.0138,11023900
2025-07-28,1113.HK,40.5536,3096340
2025-07-28,1177.HK,4.9511,12065773
2025-07-28,1211.HK,288.6884,6643517
2025-07-28,1288.HK,2.3984,91258898
2025-07-28,1299.HK,51.4910,11912122
2025-07-28,1398.HK,4.3690,283659220
2025-07-28,1928.HK,15.2891,5386306
2025-07-28,1997.HK,37.6999,2360975
2025-07-28,2007.HK,1.1524,17180025
2025-07-28,2018.HK,29.7950,4532757
2025-07-28,2020.HK,81.6570,4757872
2025-07-28,2269.HK,40.8278,8439241
2025-07-28,2313.HK,76.1929,2313890
2025-07-28,2318.HK,36.0804,18276919
2025-07-28,2319.HK,26.7218,3947956
2025-07-28,2382.HK,178.9456,6188414
2025-07-28,2388.HK,24.7296,4063990
2025-07-28,2628.HK,38.1825,26966509
2025-07-28,2688.HK,102.6421,3354988
2025-07-28,3328.HK,4.7560,83425083
2025-07-28,3988.HK,2.7607,124052933
2025-07-29,0001.HK,40.5412,4829364
2025-07-29,0002.HK,67.1934,2533790
2025-07-29,0003.HK,52.4146,2178337
2025-07-29,0005.HK,58.2046,25512284
2025-07-29,0006.HK,35.7050,2211987
2025-07-29,0011.HK,101.7775,4161449
2025-07-29,0012.HK,25.9323,1152177
2025-07-29,0016.HK,81.9027,5005039
2025-07-29,0017.HK,23.4281,9132815
2025-07-29,0019.HK,63.6950,1334003
2025-07-29,0023.HK,20.8823,3943923
2025-07-29,0027.HK,50.0285,7974589
2025-07-29,0066.HK,13.0903,4308493
2025-07-29,0083.HK,17.2255,2506883
2025-07-29,0101.HK,9.9308,7208836
2025-07-29,0175.HK,9.8448,35536749
2025-07-29,0241.HK,5.2515,6820889
2025-07-29,0267.HK,37.7781,5514144
2025-07-29,0285.HK,29.7557,3864569
2025-07-29,0288.HK,5.1339,12990653
2025-07-29,0291.HK,40.6960,8572330
2025-07-29,0386.HK,4.2104,24852439
2025-07-29,0388.HK,290.9548,10045782
2025-07-29,0669.HK,75.3027,4492790
2025-07-29,0688.HK,20.1624,6707441
2025-07-29,0700.HK,395.4535,8270640
2025-07-29,0762.HK,5.8930,13545497
2025-07-29,0823.HK,48.8297,5420246
2025-07-29,0857.HK,4.9008,26689355
2025-07-29,0868.HK,10.3621,6643929
2025-07-29,0883.HK,12.5973,23857204
2025-07-29,0939.HK,6.6248,124497126
2025-07-29,0941.HK,68.3788,16452436
2025-07-29,0960.HK,9.9326,9128777
2025-07-29,0968.HK,6.7654,9108824
2025-07-29,1038.HK,50.0316,1584324
2025-07-29,1044.HK,39.0860,6607612
2025-07-29,1088.HK,25.7929,7579907
2025-07-29,1109.HK,33.2060,11416205
2025-07-29,1113.HK,40.2406,3074832
2025-07-29,1177.HK,4.9467,11363517
2025-07-29,1211.HK,291.5386,13056060
2025-07-29,1288.HK,2.3743,135893491
2025-07-29,1299.HK,51.9726,18000657
2025-07-29,1398.HK,4.3737,219390872
2025-07-29,1928.HK,14.8777,7861918
2025-07-29,1997.HK,37.0808,2310536
2025-07-29,2007.HK,1.0867,19221729
2025-07-29,2018.HK,29.4279,3215793
2025-07-29,2020.HK,81.0451,6120568
2025-07-29,2269.HK,40.1979,9065786
2025-07-29,2313.HK,75.8342,5930908
2025-07-29,2318.HK,36.0758,27324104
2025-07-29,2319.HK,26.0075,9653575
2025-07-29,2382.HK,177.6667,4039706
2025-07-29,2388.HK,24.5440,6746449
2025-07-29,2628.HK,37.9967,21611317
2025-07-29,2688.HK,102.9036,2198355
2025-07-29,3328.HK,4.6921,54119072
2025-07-29,3988.HK,2.7621,109988093
2025-07-30,0001.HK,40.4628,7715879
2025-07-30,0002.HK,67.7639,4878584
2025-07-30,0003.HK,52.5884,3915543
2025-07-30,0005.HK,57.2966,17683430
2025-07-30,0006.HK,36.0425,3475538
2025-07-30,0011.HK,100.7676,5138739
2025-07-30,0012.HK,26.1366,1988968
2025-07-30,0016.HK,82.6184,4252729
2025-07-30,0017.HK,23.3684,4768946
2025-07-30,0019.HK,63.6141,2784881
2025-07-30,0023.HK,20.9548,1780258
2025-07-30,0027.HK,50.0920,7241808
2025-07-30,0066.HK,13.0719,3264917
2025-07-30,0083.HK,17.1963,3082455
2025-07-30,0101.HK,9.8458,4743633
2025-07-30,0175.HK,9.9129,21450933
2025-07-30,0241.HK,5.1986,11815613
2025-07-30,0267.HK,37.4458,10908090
2025-07-30,0285.HK,30.1609,2424700
2025-07-30,0288.HK,5.1224,12321399
2025-07-30,0291.HK,41.1190,5463344
2025-07-30,0386.HK,4.2420,17460410
2025-07-30,0388.HK,288.7848,11517286
2025-07-30,0669.HK,74.8776,2214945
2025-07-30,0688.HK,20.3705,7287561
2025-07-30,0700.HK,389.6168,18190430
2025-07-30,0762.HK,5.9297,21137794
2025-07-30,0823.HK,49.0011,3540027
2025-07-30,0857.HK,4.8409,40415670
2025-07-30,0868.HK,10.1463,5304004
2025-07-30,0883.HK,12.7018,37440316
2025-07-30,0939.HK,6.5226,119014409
2025-07-30,0941.HK,69.2059,9977432
2025-07-30,0960.HK,9.9308,6395701
2025-07-30,0968.HK,6.6551,9590156
2025-07-30,1038.HK,49.7734,1845037
2025-07-30,1044.HK,38.7444,1829501
2025-07-30,1088.HK,26.0843,9288853
2025-07-30,1109.HK,33.4904,7542023
2025-07-30,1113.HK,40.9471,4001841
2025-07-30,1177.HK,5.0571,15304347
2025-07-30,1211.HK,288.8020,4189516
2025-07-30,1288.HK,2.3634,121800439
2025-07-30,1299.HK,51.4354,18617420
2025-07-30,1398.HK,4.3636,167161410
2025-07-30,1928.HK,15.0798,5705347
2025-07-30,1997.HK,37.5463,1547112
2025-07-30,2007.HK,1.1086,20214932
2025-07-30,2018.HK,29.7799,4917728
2025-07-30,2020.HK,80.9859,3981384
2025-07-30,2269.HK,40.5909,11034276
2025-07-30,2313.HK,76.0783,3062249
2025-07-30,2318.HK,35.6993,23417160
2025-07-30,2319.HK,25.6299,9636974
2025-07-30,2382.HK,179.2672,5698147
2025-07-30,2388.HK,24.3463,3917563
2025-07-30,2628.HK,38.2704,12845845
2025-07-30,2688.HK,103.8946,3885653
2025-07-30,3328.HK,4.6891,43277754
2025-07-30,3988.HK,2.7240,87124392
2025-07-31,0001.HK,40.6434,4396028
2025-07-31,0002.HK,67.8907,3044338
2025-07-31,0003.HK,52.5968,5669820
2025-07-31,0005.HK,57.1128,39131530
2025-07-31,0006.HK,35.9017,2349455
2025-07-31,0011.HK,101.2997,5494268
2025-07-31,0012.HK,26.3043,1911857
2025-07-31,0016.HK,81.7379,1502375
2025-07-31,0017.HK,23.4562,2776873
2025-07-31,0019.HK,64.0840,2474042
2025-07-31,0023.HK,21.0959,3047148
2025-07-31,0027.HK,50.3418,12525786
2025-07-31,0066.HK,13.0105,7980351
2025-07-31,0083.HK,17.5187,5365753
2025-07-31,0101.HK,9.9082,4446499
2025-07-31,0175.HK,9.8107,27439317
2025-07-31,0241.HK,5.3242,16072969
2025-07-31,0267.HK,37.7167,12047183
2025-07-31,0285.HK,31.0912,4720338
2025-07-31,0288.HK,5.0639,14225597
2025-07-31,0291.HK,41.0183,4796211
2025-07-31,0386.HK,4.2262,18940305
2025-07-31,0388.HK,289.7784,10871554
2025-07-31,0669.HK,75.6217,3466670
2025-07-31,0688.HK,20.4182,9450100
2025-07-31,0700.HK,397.8824,20223992
2025-07-31,0762.HK,6.0090,10765266
2025-07-31,0823.HK,49.0738,3050604
2025-07-31,0857.HK,4.8277,45444270
2025-07-31,0868.HK,10.1715,4226829
2025-07-31,0883.HK,12.7731,23709245
2025-07-31,0939.HK,6.4950,137151383
2025-07-31,0941.HK,69.0091,12867653
2025-07-31,0960.HK,10.2519,5812979
2025-07-31,0968.HK,6.5376,9341599
2025-07-31,1038.HK,49.8382,1446781
2025-07-31,1044.HK,38.6073,3832019
2025-07-31,1088.HK,26.1804,6816987
2025-07-31,1109.HK,33.9851,11958023
2025-07-31,1113.HK,41.4278,3965852
2025-07-31,1177.HK,5.0575,17957918
2025-07-31,1211.HK,286.2736,9521420
2025-07-31,1288.HK,2.3721,89717160
2025-07-31,1299.HK,51.2707,9322125
2025-07-31,1398.HK,4.3293,281582022
2025-07-31,1928.HK,15.1000,10331958
2025-07-31,1997.HK,37.3987,2829233
2025-07-31,2007.HK,1.0702,15101906
2025-07-31,2018.HK,30.1559,3411505
2025-07-31,2020.HK,80.9966,3941618
2025-07-31,2269.HK,40.7212,9681586
2025-07-31,2313.HK,75.4261,4585341
2025-07-31,2318.HK,35.0970,23573329
2025-07-31,2319.HK,25.4399,4624939
2025-07-31,2382.HK,179.6361,6474112
2025-07-31,2388.HK,24.3397,6927358
2025-07-31,2628.HK,38.5327,25992818
2025-07-31,2688.HK,105.2614,4633685
2025-07-31,3328.HK,4.6807,46775257
2025-07-31,3988.HK,2.6993,113875773
2025-08-01,0001.HK,40.3561,4227456
2025-08-01,0002.HK,68.6524,2922986
2025-08-01,0003.HK,52.6201,2028697
2025-08-01,0005.HK,56.6706,24622303
2025-08-01,0006.HK,36.2705,3093785
2025-08-01,0011.HK,101.6303,12229123
2025-08-01,0012.HK,26.4446,1923140
2025-08-01,0016.HK,81.8214,2773222
2025-08-01,0017.HK,23.8122,3730958
2025-08-01,0019.HK,64.3433,1804710
2025-08-01,0023.HK,21.2456,3563739
2025-08-01,0027.HK,50.0012,7401726
2025-08-01,0066.HK,13.1354,3545089
2025-08-01,0083.HK,17.4690,4069660
2025-08-01,0101.HK,9.8954,5554721
2025-08-01,0175.HK,9.6711,19843897
2025-08-01,0241.HK,5.4377,16570482
2025-08-01,0267.HK,37.6568,5233620
2025-08-01,0285.HK,31.1534,7638271
2025-08-01,0288.HK,5.0195,9238610
2025-08-01,0291.HK,41.1361,3080836
2025-08-01,0386.HK,4.2400,25216651
2025-08-01,0388.HK,290.4847,8357244
2025-08-01,0669.HK,76.9548,2856735
2025-08-01,0688.HK,20.3455,4631289
2025-08-01,0700.HK,399.2049,24633980
2025-08-01,0762.HK,5.9982,13532664
2025-08-01,0823.HK,49.5488,3684075
2025-08-01,0857.HK,4.8253,22754698
2025-08-01,0868.HK,10.3066,6169657
2025-08-01,0883.HK,12.9248,22867118
2025-08-01,0939.HK,6.4872,107055307
2025-08-01,0941.HK,69.3489,7470819
2025-08-01,0960.HK,10.3295,7914212
2025-08-01,0968.HK,6.6581,11754008
2025-08-01,1038.HK,50.2187,2480341
2025-08-01,1044.HK,38.6525,2880641
2025-08-01,1088.HK,26.4245,7995270
2025-08-01,1109.HK,34.3583,7438376
2025-08-01,1113.HK,42.0938,2739973
2025-08-01,1177.HK,5.0978,15666132
2025-08-01,1211.HK,286.1986,9969730
2025-08-01,1288.HK,2.3634,99187400
2025-08-01,1299.HK,51.9714,27303534
2025-08-01,1398.HK,4.3336,291534870
2025-08-01,1928.HK,15.2964,7953013
2025-08-01,1997.HK,37.3068,2620593
2025-08-01,2007.HK,1.0926,15424226
2025-08-01,2018.HK,30.4911,4529911
2025-08-01,2020.HK,81.1778,5499597
2025-08-01,2269.HK,40.8753,10439399
2025-08-01,2313.HK,74.5255,4713431
2025-08-01,2318.HK,35.5310,30584346
2025-08-01,2319.HK,25.2752,6287272
2025-08-01,2382.HK,183.8735,5957897
2025-08-01,2388.HK,24.2334,2265174
2025-08-01,2628.HK,38.5546,13085442
2025-08-01,2688.HK,105.3046,2666904
2025-08-01,3328.HK,4.6313,76814806
2025-08-01,3988.HK,2.7269,81825854
2025-08-04,0001.HK,39.2816,8433744
2025-08-04,0002.HK,68.4580,3627179
2025-08-04,0003.HK,52.6092,2597591
2025-08-04,0005.HK,56.4198,26437363
2025-08-04,0006.HK,36.0814,2282172
2025-08-04,0011.HK,101.2627,5075582
2025-08-04,0012.HK,26.6252,2134932
2025-08-04,0016.HK,81.9122,2818999
2025-08-04,0017.HK,23.8265,5670803
2025-08-04,0019.HK,63.9875,2424582
2025-08-04,0023.HK,21.2888,3001453
2025-08-04,0027.HK,49.2995,16466676
2025-08-04,0066.HK,13.2050,4809904
2025-08-04,0083.HK,17.9836,3182165
2025-08-04,0101.HK,9.8366,3563495
2025-08-04,0175.HK,9.3971,45042471
2025-08-04,0241.HK,5.3120,12232357
2025-08-04,0267.HK,37.5215,7562912
2025-08-04,0285.HK,30.8918,3622955
2025-08-04,0288.HK,4.9978,7864753
2025-08-04,0291.HK,40.9881,5339154
2025-08-04,0386.HK,4.1355,38719141
2025-08-04,0388.HK,288.8779,5243266
2025-08-04,0669.HK,77.7623,1266518
2025-08-04,0688.HK,20.5878,8977586
2025-08-04,0700.HK,393.2356,14081368
2025-08-04,0762.HK,5.8579,20957635
2025-08-04,0823.HK,49.6666,7402697
2025-08-04,0857.HK,4.8975,26713891
2025-08-04,0868.HK,10.1291,4809032
2025-08-04,0883.HK,13.0943,22739395
2025-08-04,0939.HK,6.4712,252639460
2025-08-04,0941.HK,68.8223,6445908
2025-08-04,0960.HK,10.2926,9091715
2025-08-04,0968.HK,6.4677,7261732
2025-08-04,1038.HK,49.9740,2092552
2025-08-04,1044.HK,38.7567,1984893
2025-08-04,1088.HK,26.5582,13606508
2025-08-04,1109.HK,34.1720,9015182
2025-08-04,1113.HK,41.5950,2709437
2025-08-04,1177.HK,4.9606,14731919
2025-08-04,1211.HK,279.7274,6007894
2025-08-04,1288.HK,2.3715,185691186
2025-08-04,1299.HK,51.8315,17671675
2025-08-04,1398.HK,4.3326,239809245
2025-08-04,1928.HK,14.9278,11791706
2025-08-04,1997.HK,37.7487,2428622
2025-08-04,2007.HK,1.0316,12812547
2025-08-04,2018.HK,30.7767,5401292
2025-08-04,2020.HK,81.3589,2922318
2025-08-04,2269.HK,40.2171,7891088
2025-08-04,2313.HK,74.1128,3891581
2025-08-04,2318.HK,35.3684,54175076
2025-08-04,2319.HK,25.2017,5220447
2025-08-04,2382.HK,174.8960,4258923
2025-08-04,2388.HK,24.1234,4839873
2025-08-04,2628.HK,38.2005,30862229
2025-08-04,2688.HK,104.0319,2457397
2025-08-04,3328.HK,4.6864,104761895
2025-08-04,3988.HK,2.7162,128298147
2025-08-05,0001.HK,40.1637,3604794
2025-08-05,0002.HK,69.4741,3991854
2025-08-05,0003.HK,53.0365,5307053
2025-08-05,0005.HK,58.2616,27597746
2025-08-05,0006.HK,36.3933,2673046
2025-08-05,0011.HK,103.4761,7128402
2025-08-05,0012.HK,26.4790,2388792
2025-08-05,0016.HK,83.1185,2296510
2025-08-05,0017.HK,24.2702,8794268
2025-08-05,0019.HK,64.8042,2611592
2025-08-05,0023.HK,21.9810,3792212
2025-08-05,0027.HK,50.6926,8559323
2025-08-05,0066.HK,13.4475,2962032
2025-08-05,0083.HK,18.4130,4154302
2025-08-05,0101.HK,10.1924,6776268
2025-08-05,0175.HK,9.7137,36847178
2025-08-05,0241.HK,5.5549,6546751
2025-08-05,0267.HK,38.3181,5898024
2025-08-05,0285.HK,31.7921,5881685
2025-08-05,0288.HK,5.0473,8515716
2025-08-05,0291.HK,42.0336,5635814
2025-08-05,0386.HK,4.1958,25575500
2025-08-05,0388.HK,297.2154,13940559
2025-08-05,0669.HK,78.9899,3337150
2025-08-05,0688.HK,21.0582,9248320
2025-08-05,0700.HK,410.0868,16034459
2025-08-05,0762.HK,5.9940,19507115
2025-08-05,0823.HK,50.4104,3006794
2025-08-05,0857.HK,5.0467,10943222
2025-08-05,0868.HK,10.5043,4538516
2025-08-05,0883.HK,13.6505,13627234
2025-08-05,0939.HK,6.6669,121170201
2025-08-05,0941.HK,69.2428,12216290
2025-08-05,0960.HK,10.3954,4293434
2025-08-05,0968.HK,6.6397,9065374
2025-08-05,1038.HK,50.5365,1941469
2025-08-05,1044.HK,39.4279,4225373
2025-08-05,1088.HK,27.7884,15747236
2025-08-05,1109.HK,34.3463,13298796
2025-08-05,1113.HK,42.7401,2490797
2025-08-05,1177.HK,5.2124,8722108
2025-08-05,1211.HK,283.9312,8084144
2025-08-05,1288.HK,2.4514,99584098
2025-08-05,1299.HK,53.1516,29334478
2025-08-05,1398.HK,4.4636,156139363
2025-08-05,1928.HK,15.1936,11062556
2025-08-05,1997.HK,37.7517,1981735
2025-08-05,2007.HK,1.0712,23261996
2025-08-05,2018.HK,31.1300,3025517
2025-08-05,2020.HK,83.4564,6543895
2025-08-05,2269.HK,41.9234,4490611
2025-08-05,2313.HK,75.6163,3034380
2025-08-05,2318.HK,36.2489,26778682
2025-08-05,2319.HK,25.2676,11368762
2025-08-05,2382.HK,184.9752,3734163
2025-08-05,2388.HK,25.0510,2245080
2025-08-05,2628.HK,39.4693,23033868
2025-08-05,2688.HK,105.3277,2524195
2025-08-05,3328.HK,4.7943,60262577
2025-08-05,3988.HK,2.7909,125015315
2025-08-06,0001.HK,40.4906,2779574
2025-08-06,0002.HK,69.3492,2092395
2025-08-06,0003.HK,52.7409,3958427
2025-08-06,0005.HK,59.1087,31684384
2025-08-06,0006.HK,36.1150,1759879
2025-08-06,0011.HK,105.1761,5011588
2025-08-06,0012.HK,26.1989,1521868
2025-08-06,0016.HK,83.3939,3011811
2025-08-06,0017.HK,24.7115,6181924
2025-08-06,0019.HK,64.9910,2110669
2025-08-06,0023.HK,21.7356,4250122
2025-08-06,0027.HK,50.7279,7622944
2025-08-06,0066.HK,13.5200,4801219
2025-08-06,0083.HK,18.3578,4760277
2025-08-06,0101.HK,10.4248,5991402
2025-08-06,0175.HK,9.6449,36880747
2025-08-06,0241.HK,5.5733,10449017
2025-08-06,0267.HK,38.2905,8605068
2025-08-06,0285.HK,32.6758,5438785
2025-08-06,0288.HK,5.0821,10001008
2025-08-06,0291.HK,42.0892,2383366
2025-08-06,0386.HK,4.1167,40517248
2025-08-06,0388.HK,304.7740,11363502
2025-08-06,0669.HK,79.1064,1627155
2025-08-06,0688.HK,21.3761,12371585
2025-08-06,0700.HK,416.7676,17451438
2025-08-06,0762.HK,5.9701,25661643
2025-08-06,0823.HK,51.5010,4363966
2025-08-06,0857.HK,5.1142,24022122
2025-08-06,0868.HK,10.3935,7938101
2025-08-06,0883.HK,13.5887,17871790
2025-08-06,0939.HK,6.7454,132695070
2025-08-06,0941.HK,69.5746,20894135
2025-08-06,0960.HK,10.3723,3701557
2025-08-06,0968.HK,6.8248,10046176
2025-08-06,1038.HK,50.8266,1780737
2025-08-06,1044.HK,39.8596,2217573
2025-08-06,1088.HK,28.1056,7962696
2025-08-06,1109.HK,34.2413,16488351
2025-08-06,1113.HK,43.3588,3655214
2025-08-06,1177.HK,5.2522,19903330
2025-08-06,1211.HK,279.3478,9935773
2025-08-06,1288.HK,2.5138,86206784
2025-08-06,1299.HK,54.1029,13894185
2025-08-06,1398.HK,4.5360,292939414
2025-08-06,1928.HK,15.2289,5757694
2025-08-06,1997.HK,38.4629,4965073
2025-08-06,2007.HK,1.0481,12200978
2025-08-06,2018.HK,31.2701,3894964
2025-08-06,2020.HK,82.3595,2579798
2025-08-06,2269.HK,41.7737,10840832
2025-08-06,2313.HK,76.3639,3721923
2025-08-06,2318.HK,37.0479,23222686
2025-08-06,2319.HK,25.0757,6013237
2025-08-06,2382.HK,185.2789,3699505
2025-08-06,2388.HK,24.8127,4504804
2025-08-06,2628.HK,40.3079,34297598
2025-08-06,2688.HK,105.2780,3529017
2025-08-06,3328.HK,4.8701,86963480
2025-08-06,3988.HK,2.8311,132452128
2025-08-07,0001.HK,40.5249,5375647
2025-08-07,0002.HK,69.1783,2156627
2025-08-07,0003.HK,52.5118,4707177
2025-08-07,0005.HK,59.7235,21590993
2025-08-07,0006.HK,36.3176,1225950
2025-08-07,0011.HK,106.1623,3475896
2025-08-07,0012.HK,26.4885,2107033
2025-08-07,0016.HK,82.6878,2075346
2025-08-07,0017.HK,24.7470,5345607
2025-08-07,0019.HK,65.0432,1361430
2025-08-07,0023.HK,21.6008,2736016
2025-08-07,0027.HK,51.1149,11376924
2025-08-07,0066.HK,13.5595,2678211
2025-08-07,0083.HK,18.4357,3515458
2025-08-07,0101.HK,10.3786,7588327
2025-08-07,0175.HK,9.8077,24848615
2025-08-07,0241.HK,5.7420,12565466
2025-08-07,0267.HK,38.7172,8199560
2025-08-07,0285.HK,34.1669,4561609
2025-08-07,0288.HK,5.0714,8978998
2025-08-07,0291.HK,41.5031,3808295
2025-08-07,0386.HK,4.1075,46096005
2025-08-07,0388.HK,301.6070,6148191
2025-08-07,0669.HK,79.8464,1377002
2025-08-07,0688.HK,21.2036,9715480
2025-08-07,0700.HK,429.1116,15453379
2025-08-07,0762.HK,6.0211,12389002
2025-08-07,0823.HK,51.5912,2154434
2025-08-07,0857.HK,5.0254,28500531
2025-08-07,0868.HK,10.4843,4791561
2025-08-07,0883.HK,13.5407,16685492
2025-08-07,0939.HK,6.7408,139611406
2025-08-07,0941.HK,69.4320,8742779
2025-08-07,0960.HK,10.6785,6388339
2025-08-07,0968.HK,6.8370,13516277
2025-08-07,1038.HK,50.8260,1354128
2025-08-07,1044.HK,40.0010,3035303
2025-08-07,1088.HK,27.9911,12508608
2025-08-07,1109.HK,34.3505,13537006
2025-08-07,1113.HK,43.5269,1908801
2025-08-07,1177.HK,5.4334,28109952
2025-08-07,1211.HK,278.0483,7347617
2025-08-07,1288.HK,2.5372,133846380
2025-08-07,1299.HK,54.6955,14301947
2025-08-07,1398.HK,4.5565,140184993
2025-08-07,1928.HK,15.2497,4609329
2025-08-07,1997.HK,38.6877,1935568
2025-08-07,2007.HK,1.0413,10133092
2025-08-07,2018.HK,32.8351,5460163
2025-08-07,2020.HK,84.2828,3721947
2025-08-07,2269.HK,42.2473,9126912
2025-08-07,2313.HK,76.8577,2577234
2025-08-07,2318.HK,37.4977,23175452
2025-08-07,2319.HK,25.1245,3260546
2025-08-07,2382.HK,188.8411,4470235
2025-08-07,2388.HK,25.1314,2187539
2025-08-07,2628.HK,40.2488,30444072
2025-08-07,2688.HK,103.6322,3862975
2025-08-07,3328.HK,4.8952,55475508
2025-08-07,3988.HK,2.8586,73878850
2025-08-08,0001.HK,40.7728,6055104
2025-08-08,0002.HK,69.8145,2781471
2025-08-08,0003.HK,52.5189,2163387
2025-08-08,0005.HK,60.4530,35715913
2025-08-08,0006.HK,36.4823,2075246
2025-08-08,0011.HK,105.9795,6770016
2025-08-08,0012.HK,26.6231,2061824
2025-08-08,0016.HK,82.2478,2980065
2025-08-08,0017.HK,24.8344,5703431
2025-08-08,0019.HK,66.2513,1289593
2025-08-08,0023.HK,21.6098,2666824
2025-08-08,0027.HK,52.1249,9720032
2025-08-08,0066.HK,13.6150,3509635
2025-08-08,0083.HK,18.3641,3230195
2025-08-08,0101.HK,10.4395,5085078
2025-08-08,0175.HK,10.0806,43603653
2025-08-08,0241.HK,5.5978,9454296
2025-08-08,0267.HK,39.2586,12092386
2025-08-08,0285.HK,33.6776,6416696
2025-08-08,0288.HK,5.1582,8353149
2025-08-08,0291.HK,41.4929,4074272
2025-08-08,0386.HK,4.0796,26442010
2025-08-08,0388.HK,304.7452,7961174
2025-08-08,0669.HK,81.4335,2687206
2025-08-08,0688.HK,21.4637,8725006
2025-08-08,0700.HK,440.9184,18668975
2025-08-08,0762.HK,6.1542,30182625
2025-08-08,0823.HK,52.0682,2741878
2025-08-08,0857.HK,5.0529,12603072
2025-08-08,0868.HK,10.7868,7537914
2025-08-08,0883.HK,13.7809,22987170
2025-08-08,0939.HK,6.8061,219672758
2025-08-08,0941.HK,69.9945,9958990
2025-08-08,0960.HK,10.7713,7484588
2025-08-08,0968.HK,6.7951,8641619
2025-08-08,1038.HK,50.9674,1810237
2025-08-08,1044.HK,40.1139,2926944
2025-08-08,1088.HK,28.5745,7398639
2025-08-08,1109.HK,34.5623,9536894
2025-08-08,1113.HK,43.9775,3295985
2025-08-08,1177.HK,5.4331,12346925
2025-08-08,1211.HK,291.0228,9934603
2025-08-08,1288.HK,2.5129,96812327
2025-08-08,1299.HK,54.6423,16243740
2025-08-08,1398.HK,4.6461,198522389
2025-08-08,1928.HK,15.1351,8849767
2025-08-08,1997.HK,38.8687,3573095
2025-08-08,2007.HK,1.0806,14369223
2025-08-08,2018.HK,33.0240,3441338
2025-08-08,2020.HK,86.6296,4505568
2025-08-08,2269.HK,42.6113,6485639
2025-08-08,2313.HK,77.4942,4207208
2025-08-08,2318.HK,37.8362,34727211
2025-08-08,2319.HK,25.0508,9058297
2025-08-08,2382.HK,185.3461,6274239
2025-08-08,2388.HK,25.2295,6633497
2025-08-08,2628.HK,40.6991,25393344
2025-08-08,2688.HK,105.8544,3361326
2025-08-08,3328.HK,4.9153,36888864
2025-08-08,3988.HK,2.8501,130765074
2025-08-11,0001.HK,41.5090,7463672
2025-08-11,0002.HK,69.2798,3227473
2025-08-11,0003.HK,52.6654,1724779
2025-08-11,0005.HK,61.5681,50099604
2025-08-11,0006.HK,36.9701,2341728
2025-08-11,0011.HK,107.8453,6233287
2025-08-11,0012.HK,26.7734,3632983
2025-08-11,0016.HK,84.4620,3670811
2025-08-11,0017.HK,25.3289,4647322
2025-08-11,0019.HK,66.3859,2529347
2025-08-11,0023.HK,21.6907,3352780
2025-08-11,0027.HK,52.0823,14995248
2025-08-11,0066.HK,13.9364,5305258
2025-08-11,0083.HK,18.5750,5526381
2025-08-11,0101.HK,10.5422,3175648
2025-08-11,0175.HK,10.0226,33934015
2025-08-11,0241.HK,5.6412,15746260
2025-08-11,0267.HK,39.4494,9760518
2025-08-11,0285.HK,34.2534,4188033
2025-08-11,0288.HK,5.1153,10083411
2025-08-11,0291.HK,41.6226,3158709
2025-08-11,0386.HK,4.0389,34095141
2025-08-11,0388.HK,307.8850,7091700
2025-08-11,0669.HK,82.0749,2206537
2025-08-11,0688.HK,21.4276,7422519
2025-08-11,0700.HK,433.8272,23608825
2025-08-11,0762.HK,6.1228,10465248
2025-08-11,0823.HK,52.4506,5242778
2025-08-11,0857.HK,4.9384,29696460
2025-08-11,0868.HK,10.8375,4518853
2025-08-11,0883.HK,13.4782,21103120
2025-08-11,0939.HK,6.9962,232953937
2025-08-11,0941.HK,70.0384,10584775
2025-08-11,0960.HK,10.7965,4405783
2025-08-11,0968.HK,6.7483,12929244
2025-08-11,1038.HK,50.8313,1808467
2025-08-11,1044.HK,40.3428,5382981
2025-08-11,1088.HK,28.0769,9193158
2025-08-11,1109.HK,34.9919,6962832
2025-08-11,1113.HK,43.8336,2515313
